obj_id,pc1,pc2,true_class,cluster_id
1237678858465771776,-0.9488088679002732,-0.5952830861730947,GALAXY,0
1237680241454809088,-3.2058232452884585,-0.035480220465142,GALAXY,0
1237657589785690368,1.768453406002776,1.1796072639170596,QSO,1
1237673703971095296,2.3683155609375834,-1.0014550689555763,GALAXY,2
1237658423548772864,0.9282505158717121,-0.5882868700833324,GALAXY,2
1237658423540187648,-0.38069874555219524,-0.2734103417816069,GALAXY,2
1237658423539467264,0.3307443732144282,-0.8860137652788868,GALAXY,2
1237658423540449792,0.5148744781893865,-1.0787460450637045,GALAXY,2
1237658423543660544,0.31379740908248754,-1.0880605259452767,GALAXY,2
1237663478724886528,-4.984895324913872,0.6262343717752421,GALAXY,0
1237662341084348928,1.1611899614112358,-0.42303921850254506,GALAXY,2
1237662341083955456,-3.1843036443225965,-0.027013092157194992,GALAXY,0
1237662341083365376,-4.495269907658115,0.2183180399170724,GALAXY,0
1237660961324925184,3.4134532477579604,-0.6882280643006176,GALAXY,2
1237650370485027072,1.9680554768746183,2.284214371609188,QSO,1
1237680272034825728,3.233411949517906,5.236623228351514,QSO,1
1237680272034300672,1.1909292700403018,-0.5092192310452629,GALAXY,2
1237678858453321216,0.14302960837364637,-0.608201416086951,GALAXY,2
1237659326017504256,3.0000230023886227,-0.4293796171056832,GALAXY,2
1237680311237017856,0.14100618081855892,1.6684900716197737,QSO,1
1237680311226401024,-0.8622916668752424,2.0146065599340734,QSO,1
1237657401336660224,-3.6203070081277495,0.1555118958401528,GALAXY,0
1237657401343213824,1.5159695928196852,-0.2972280365732538,GALAXY,2
1237657401342492928,1.3760287132187257,-0.8645491487598432,GALAXY,2
1237657401346162944,-2.958286183139707,0.1311604162006818,GALAXY,0
1237678439702724864,2.3337379177413493,0.09294941310131764,GALAXY,2
1237678439702921728,2.499450213926181,0.1623498338076055,GALAXY,2
1237655108363354624,0.02832211116823599,-0.5719871407264066,GALAXY,2
1237667536919330816,-3.118327580657897,0.19098158378773422,STAR,0
1237667536923329024,-2.047293697125668,0.004796107920710531,STAR,0
1237663788497633280,0.17432391233790018,2.212440551210647,QSO,1
1237663788497633280,-0.38142602436076617,-0.29095875201602894,STAR,2
1237652944787144704,-2.443155449944292,0.04333100247950111,GALAXY,0
1237665126926844416,1.0702800388530802,-0.4496020540017721,GALAXY,2
1237657401335415808,0.9891632658304357,0.14333667974176964,GALAXY,2
1237653652377633024,0.6196443666683302,0.08491117130120275,QSO,2
1237659326020976896,0.7321998980713207,-0.0008718830448388479,GALAXY,2
1237662336795083008,-1.39142853563959,-0.533662120663775,GALAXY,0
1237678597544280576,2.0118761678098176,1.722484381011401,QSO,1
1237672816513450240,-2.9086969323550615,0.1515876954520596,STAR,0
1237679504315843584,2.080527509346271,-0.25559101507630894,GALAXY,2
1237665441521992192,0.21780201418592174,-0.03618006310433136,GALAXY,2
1237651539784892416,-2.432593547998852,0.24514108845932392,GALAXY,0
1237666301627990272,0.30429436365585955,2.484386209403667,QSO,1
1237678858463019008,-2.947160353677448,0.28887910840157305,STAR,0
1237660961325580288,-1.7196070093921232,-0.9322742320584703,GALAXY,0
1237660961326104832,0.3631730333012167,-1.3428161813265447,STAR,2
1237660961326957056,3.459662866846913,0.04074651169297676,GALAXY,2
1237660961323746304,1.5082654848859443,-0.7456424933159647,GALAXY,2
1237680311226990592,-0.0915492939823288,-1.117475311370065,STAR,2
1237666434189297152,2.5820554384502485,-0.5866021236673173,GALAXY,2
1237666434191720960,-0.5174342565727502,-0.5236802437460562,GALAXY,2
1237657401341379072,1.0617570739216884,-0.11820619269444416,GALAXY,2
1237680507725283328,0.8021636261272427,-0.49186295526490337,STAR,2
1237678858475209216,0.9274073108452601,-1.3412006851020994,GALAXY,2
1.237678858476e+18,1.4012797096325953,-1.0613349430632295,GALAXY,2
1237678858452926976,1.4618940976523582,-1.2666122525933954,GALAXY,2
1237663782600901376,2.08578182141096,0.20116265172916759,GALAXY,2
1237662341088149760,-1.2365183118317773,-0.4806866467010332,GALAXY,0
1237650370487975936,1.0362213931890385,2.4213247002764366,QSO,1
1237680272038429440,0.7764965655747305,-1.1448575509202292,STAR,2
1237663478726657024,2.284345896235134,-0.20579277908468557,GALAXY,2
1237680272034693888,1.824285635301328,-0.4631267923572189,GALAXY,2
1237678858467869184,-0.24055143807123433,-1.5136479054534135,GALAXY,2
1237678858483073792,0.5667521696308491,-1.1327086972389258,GALAXY,2
1237678858483597568,-0.24547702928413748,-0.8794831524940819,GALAXY,2
1237663478721217024,-1.1579743660061592,-0.042955733254049736,GALAXY,0
1237662341087363328,-3.939040843350377,0.23786194351617446,GALAXY,0
1237654606394491136,-3.0860062002917212,0.22613474256763275,GALAXY,0
1237651714799043328,3.457451045150906,1.2771172649899734,QSO,1
1237655108358963712,-1.9759586495340349,-0.30808530630037334,GALAXY,0
1237661971723780352,-2.7783877593801205,-0.058823735470021926,GALAXY,0
1237661971725353216,-2.8225247328128305,-0.08371893138545283,GALAXY,0
1237664817673273856,-0.0925781006625223,-0.5350004749951317,GALAXY,2
1237664817675633408,1.183256917300978,-0.6422221097677647,GALAXY,2
1237664817675764224,2.201677501633835,-0.8465210456296705,GALAXY,2
1237667430099714816,2.575884431614681,0.21025634276429123,GALAXY,2
1237679998236951552,-0.10023575050695696,-0.5638295172163057,GALAXY,2
1237678597549064448,1.2623109367288612,1.2127466952362418,QSO,1
1237653652377829632,-3.407129844921572,0.10802195515394335,GALAXY,0
1237653652374618368,-0.797344835761302,-0.44247609438466884,GALAXY,2
1237653665249100288,-3.116545414372554,0.08539426083508107,GALAXY,0
1237679503240069632,1.520259344877061,0.20354801120930507,QSO,2
1237662302439276544,-4.263565655696573,0.4672730624333777,STAR,0
1237665534931239424,0.9082212064636426,0.9067724683886137,QSO,1
1237678598091440384,1.4555396227357027,1.818869160050988,QSO,1
1237678598093734400,2.8268450936872362,1.091647548777185,QSO,1
1237678598097731840,1.4560100743125177,1.835968543781905,QSO,1
1237668332027184128,1.0127722546223075,-1.7335431835496091,STAR,2
1237651539784171520,-4.3546856840674,0.26337830368440535,GALAXY,0
1237665128524284672,3.5629814365006105,0.7133759465116508,GALAXY,1
1237668354036072704,-1.9381753196849334,-0.07299631005775617,STAR,0
